room_id,city,hotel_name,hotel_url,room_name,number_of_guests,price_5_nights,your_choices
82,alexandria,Plaza Hotel Alexandria,https://www.booking.com/hotel/eg/plaza.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK0wLLQBsACAdICJDQ0NjNjZTc0LTZhYjktNDFkNS1iNzhhLTY3ZTkwMDYwM2Q5ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=02127c1a20931315&srepoch=1779212348&all_sr_blocks=36004906_89305156_2_41_0&highlighted_blocks=36004906_89305156_2_41_0&matching_block_id=36004906_89305156_2_41_0&sr_pri_blocks=36004906_89305156_2_41_0__28980&from=searchresults,Standard Room with Side Sea View - Egyptians and Residents Only We have 5 left 2 twin beds 1 room 24 m² Sea view Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi Free toiletries Safe Toilet Bathtub or shower Towels Linens Socket near the bed Desk TV Telephone Satellite channels Tea/Coffee maker Heating Hairdryer Guest bathroom Extra long beds (> 6.5 ft) Carpeted Electric kettle Outdoor furniture Cable channels Wake-up service Dryer Wardrobe or closet Upper floors accessible by elevator Clothes rack Toilet paper Entire unit wheelchair accessible | Standard Room with Side Sea View - Egyptians and Residents Only | We have 5 left | 2 twin beds | 1 room 24 m² Sea view Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi Free toiletries Safe Toilet Bathtub or shower Towels Linens Socket near the bed Desk TV Telephone Satellite channels Tea/Coffee maker Heating Hairdryer Guest bathroom Extra long beds (> 6.5 ft) Carpeted Electric kettle Outdoor furniture Cable channels Wake-up service Dryer Wardrobe or closet Upper floors accessible by elevator Clothes rack Toilet paper Entire unit wheelchair accessible | 1 room 24 m² Sea view Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi | 1 room | 24 m² | Sea view | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | Free Wifi | Free toiletries Safe Toilet Bathtub or shower Towels Linens Socket near the bed Desk TV Telephone Satellite channels Tea/Coffee maker Heating Hairdryer Guest bathroom Extra long beds (> 6.5 ft) Carpeted Electric kettle Outdoor furniture Cable channels Wake-up service Dryer Wardrobe or closet Upper floors accessible by elevator Clothes rack Toilet paper Entire unit wheelchair accessible | Free toiletries | Safe | Toilet | Bathtub or shower | Towels | Linens | Socket near the bed | Desk | TV | Telephone | Satellite channels | Tea/Coffee maker | Heating | Hairdryer | Guest bathroom | Extra long beds (> 6.5 ft) | Carpeted | Electric kettle | Outdoor furniture | Cable channels | Wake-up service | Dryer | Wardrobe or closet | Upper floors accessible by elevator | Clothes rack | Toilet paper | Entire unit wheelchair accessible,,"EGP 15,452",
83,alexandria,Plaza Hotel Alexandria,https://www.booking.com/hotel/eg/plaza.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK0wLLQBsACAdICJDQ0NjNjZTc0LTZhYjktNDFkNS1iNzhhLTY3ZTkwMDYwM2Q5ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=02127c1a20931315&srepoch=1779212348&all_sr_blocks=36004906_89305156_2_41_0&highlighted_blocks=36004906_89305156_2_41_0&matching_block_id=36004906_89305156_2_41_0&sr_pri_blocks=36004906_89305156_2_41_0__28980&from=searchresults,,Max. people: 1 | Max. people: 2,"EGP 17,905 | EGP 13,981 | EGP 16,433 | EGP 20,358 | EGP 18,886 | EGP 22,810 | EGP 18,322 | EGP 21,339 | EGP 25,263 | EGP 23,791 | EGP 27,716 | EGP 30,168 | EGP 26,244",
84,alexandria,Plaza Hotel Alexandria,https://www.booking.com/hotel/eg/plaza.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK0wLLQBsACAdICJDQ0NjNjZTc0LTZhYjktNDFkNS1iNzhhLTY3ZTkwMDYwM2Q5ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=02127c1a20931315&srepoch=1779212348&all_sr_blocks=36004906_89305156_2_41_0&highlighted_blocks=36004906_89305156_2_41_0&matching_block_id=36004906_89305156_2_41_0&sr_pri_blocks=36004906_89305156_2_41_0__28980&from=searchresults,Standard Double Room with Side Sea View We have 3 left 2 twin beds 1 room 24 m² Sea view Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi More | Standard Double Room with Side Sea View | We have 3 left | 2 twin beds | 1 room 24 m² Sea view Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi More | 1 room 24 m² Sea view Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi | 1 room | 24 m² | Sea view | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | Free Wifi | More,,"EGP 17,905",
85,alexandria,Plaza Hotel Alexandria,https://www.booking.com/hotel/eg/plaza.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK0wLLQBsACAdICJDQ0NjNjZTc0LTZhYjktNDFkNS1iNzhhLTY3ZTkwMDYwM2Q5ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=02127c1a20931315&srepoch=1779212348&all_sr_blocks=36004906_89305156_2_41_0&highlighted_blocks=36004906_89305156_2_41_0&matching_block_id=36004906_89305156_2_41_0&sr_pri_blocks=36004906_89305156_2_41_0__28980&from=searchresults,Executive Double Room - Egyptians and Residents Only We have 2 left 2 twin beds 1 room 32 m² Balcony Sea view Air conditioning Attached bathroom Flat-screen TV Terrace Minibar Free Wifi More | Executive Double Room - Egyptians and Residents Only | We have 2 left | 2 twin beds | 1 room 32 m² Balcony Sea view Air conditioning Attached bathroom Flat-screen TV Terrace Minibar Free Wifi More | 1 room 32 m² Balcony Sea view Air conditioning Attached bathroom Flat-screen TV Terrace Minibar Free Wifi | 1 room | 32 m² | Balcony | Sea view | Air conditioning | Attached bathroom | Flat-screen TV | Terrace | Minibar | Free Wifi | More,,"EGP 17,905",
86,alexandria,Plaza Hotel Alexandria,https://www.booking.com/hotel/eg/plaza.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK0wLLQBsACAdICJDQ0NjNjZTc0LTZhYjktNDFkNS1iNzhhLTY3ZTkwMDYwM2Q5ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=02127c1a20931315&srepoch=1779212348&all_sr_blocks=36004906_89305156_2_41_0&highlighted_blocks=36004906_89305156_2_41_0&matching_block_id=36004906_89305156_2_41_0&sr_pri_blocks=36004906_89305156_2_41_0__28980&from=searchresults,Executive Double Room We have 2 left 2 twin beds 1 room 32 m² Balcony Sea view Air conditioning Attached bathroom Flat-screen TV Terrace Minibar Free Wifi More | Executive Double Room | We have 2 left | 2 twin beds | 1 room 32 m² Balcony Sea view Air conditioning Attached bathroom Flat-screen TV Terrace Minibar Free Wifi More | 1 room 32 m² Balcony Sea view Air conditioning Attached bathroom Flat-screen TV Terrace Minibar Free Wifi | 1 room | 32 m² | Balcony | Sea view | Air conditioning | Attached bathroom | Flat-screen TV | Terrace | Minibar | Free Wifi | More,,"EGP 20,358",
87,alexandria,Plaza Hotel Alexandria,https://www.booking.com/hotel/eg/plaza.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK0wLLQBsACAdICJDQ0NjNjZTc0LTZhYjktNDFkNS1iNzhhLTY3ZTkwMDYwM2Q5ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=02127c1a20931315&srepoch=1779212348&all_sr_blocks=36004906_89305156_2_41_0&highlighted_blocks=36004906_89305156_2_41_0&matching_block_id=36004906_89305156_2_41_0&sr_pri_blocks=36004906_89305156_2_41_0__28980&from=searchresults,Deluxe Suite - Egyptians and Residents Only We have 2 left 2 twin beds Private suite 40 m² Balcony Sea view Air conditioning Attached bathroom Flat-screen TV Terrace Minibar Free Wifi More | Deluxe Suite - Egyptians and Residents Only | We have 2 left | 2 twin beds | Private suite 40 m² Balcony Sea view Air conditioning Attached bathroom Flat-screen TV Terrace Minibar Free Wifi More | Private suite 40 m² Balcony Sea view Air conditioning Attached bathroom Flat-screen TV Terrace Minibar Free Wifi | Private suite | 40 m² | Balcony | Sea view | Air conditioning | Attached bathroom | Flat-screen TV | Terrace | Minibar | Free Wifi | More,,"EGP 20,358",
88,alexandria,Plaza Hotel Alexandria,https://www.booking.com/hotel/eg/plaza.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK0wLLQBsACAdICJDQ0NjNjZTc0LTZhYjktNDFkNS1iNzhhLTY3ZTkwMDYwM2Q5ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=02127c1a20931315&srepoch=1779212348&all_sr_blocks=36004906_89305156_2_41_0&highlighted_blocks=36004906_89305156_2_41_0&matching_block_id=36004906_89305156_2_41_0&sr_pri_blocks=36004906_89305156_2_41_0__28980&from=searchresults,Family Room We have 3 left 2 twin beds 1 room 47 m² Sea view Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi More | Family Room | We have 3 left | 2 twin beds | 1 room 47 m² Sea view Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi More | 1 room 47 m² Sea view Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi | 1 room | 47 m² | Sea view | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | Free Wifi | More,,"EGP 22,810",
89,alexandria,Plaza Hotel Alexandria,https://www.booking.com/hotel/eg/plaza.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK0wLLQBsACAdICJDQ0NjNjZTc0LTZhYjktNDFkNS1iNzhhLTY3ZTkwMDYwM2Q5ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=02127c1a20931315&srepoch=1779212348&all_sr_blocks=36004906_89305156_2_41_0&highlighted_blocks=36004906_89305156_2_41_0&matching_block_id=36004906_89305156_2_41_0&sr_pri_blocks=36004906_89305156_2_41_0__28980&from=searchresults,Super Deluxe Suite - Egyptians and Residents Only We have 1 left 2 twin beds Private suite 50 m² Balcony Sea view Air conditioning Attached bathroom Flat-screen TV Terrace Minibar Free Wifi More | Super Deluxe Suite - Egyptians and Residents Only | We have 1 left | 2 twin beds | Private suite 50 m² Balcony Sea view Air conditioning Attached bathroom Flat-screen TV Terrace Minibar Free Wifi More | Private suite 50 m² Balcony Sea view Air conditioning Attached bathroom Flat-screen TV Terrace Minibar Free Wifi | Private suite | 50 m² | Balcony | Sea view | Air conditioning | Attached bathroom | Flat-screen TV | Terrace | Minibar | Free Wifi | More,,"EGP 22,810",
90,alexandria,Plaza Hotel Alexandria,https://www.booking.com/hotel/eg/plaza.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK0wLLQBsACAdICJDQ0NjNjZTc0LTZhYjktNDFkNS1iNzhhLTY3ZTkwMDYwM2Q5ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=02127c1a20931315&srepoch=1779212348&all_sr_blocks=36004906_89305156_2_41_0&highlighted_blocks=36004906_89305156_2_41_0&matching_block_id=36004906_89305156_2_41_0&sr_pri_blocks=36004906_89305156_2_41_0__28980&from=searchresults,Deluxe Suite We have 3 left 2 twin beds Private suite 40 m² Balcony Sea view Air conditioning Attached bathroom Flat-screen TV Terrace Minibar Free Wifi More | Deluxe Suite | We have 3 left | 2 twin beds | Private suite 40 m² Balcony Sea view Air conditioning Attached bathroom Flat-screen TV Terrace Minibar Free Wifi More | Private suite 40 m² Balcony Sea view Air conditioning Attached bathroom Flat-screen TV Terrace Minibar Free Wifi | Private suite | 40 m² | Balcony | Sea view | Air conditioning | Attached bathroom | Flat-screen TV | Terrace | Minibar | Free Wifi | More,,"EGP 25,263",
91,alexandria,Plaza Hotel Alexandria,https://www.booking.com/hotel/eg/plaza.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK0wLLQBsACAdICJDQ0NjNjZTc0LTZhYjktNDFkNS1iNzhhLTY3ZTkwMDYwM2Q5ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=02127c1a20931315&srepoch=1779212348&all_sr_blocks=36004906_89305156_2_41_0&highlighted_blocks=36004906_89305156_2_41_0&matching_block_id=36004906_89305156_2_41_0&sr_pri_blocks=36004906_89305156_2_41_0__28980&from=searchresults,Super Deluxe Suite We have 2 left 2 twin beds Private suite 50 m² Balcony Sea view Air conditioning Attached bathroom Flat-screen TV Terrace Minibar Free Wifi More | Super Deluxe Suite | We have 2 left | 2 twin beds | Private suite 50 m² Balcony Sea view Air conditioning Attached bathroom Flat-screen TV Terrace Minibar Free Wifi More | Private suite 50 m² Balcony Sea view Air conditioning Attached bathroom Flat-screen TV Terrace Minibar Free Wifi | Private suite | 50 m² | Balcony | Sea view | Air conditioning | Attached bathroom | Flat-screen TV | Terrace | Minibar | Free Wifi | More,,"EGP 27,716",
92,alexandria,ابراج الفراعنه الاسكندرية مطلة على البحر,https://www.booking.com/hotel/eg/brj-l-lmyn.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK0wLLQBsACAdICJDQ0NjNjZTc0LTZhYjktNDFkNS1iNzhhLTY3ZTkwMDYwM2Q5ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=02127c1a20931315&srepoch=1779212348&all_sr_blocks=1584699801_429603620_3_0_0&highlighted_blocks=1584699801_429603620_3_0_0&matching_block_id=1584699801_429603620_3_0_0&sr_pri_blocks=1584699801_429603620_3_0_0__12000&from=searchresults,Two-Bedroom Apartment Bedroom 1: 1 twin bed Bedroom 2: 1 twin bed Living room: 1 sofa bed Entire apartment 120 m² Private kitchen Private bathroom Balcony View Air conditioning Flat-screen TV Kitchen Washing machine Kitchenette | Two-Bedroom Apartment | Bedroom 1: 1 twin bed Bedroom 2: 1 twin bed Living room: 1 sofa bed | Bedroom 1: 1 twin bed | Bedroom 1: | 1 twin bed | Bedroom 2: 1 twin bed | Bedroom 2: | Living room: 1 sofa bed | Living room: | 1 sofa bed | Entire apartment 120 m² Private kitchen Private bathroom Balcony View Air conditioning Flat-screen TV Kitchen Washing machine Kitchenette | Entire apartment 120 m² Private kitchen Private bathroom Balcony View Air conditioning Flat-screen TV | Entire apartment | 120 m² | Private kitchen | Private bathroom | Balcony | View | Air conditioning | Flat-screen TV | Kitchen Washing machine Kitchenette | Kitchen | Washing machine | Kitchenette,Max. people: 2,"EGP 6,398","Free cancellation before 6:00 PM on July 10, 2026 No prepayment needed – pay at the property No credit card needed | Free cancellation before 6:00 PM on July 10, 2026 | Free cancellation | No prepayment needed – pay at the property | No prepayment needed | No credit card needed"
93,alexandria,جنات ميامى الساحليه,https://www.booking.com/hotel/eg/rd-lshl.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK0wLLQBsACAdICJDQ0NjNjZTc0LTZhYjktNDFkNS1iNzhhLTY3ZTkwMDYwM2Q5ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=02127c1a20931315&srepoch=1779212348&all_sr_blocks=1427731401_414634293_2_0_0&highlighted_blocks=1427731401_414634293_2_0_0&matching_block_id=1427731401_414634293_2_0_0&sr_pri_blocks=1427731401_414634293_2_0_0__15000&from=searchresults,One-Bedroom Apartment 1 full bed 60 m² Private kitchen Balcony Air conditioning Kitchen Washing machine Kitchenette | One-Bedroom Apartment | 1 full bed | 60 m² Private kitchen Balcony Air conditioning Kitchen Washing machine Kitchenette | 60 m² Private kitchen Balcony Air conditioning | 60 m² | Private kitchen | Balcony | Air conditioning | Kitchen Washing machine Kitchenette | Kitchen | Washing machine | Kitchenette,,"EGP 7,998",
94,alexandria,جنات ميامى الساحليه,https://www.booking.com/hotel/eg/rd-lshl.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK0wLLQBsACAdICJDQ0NjNjZTc0LTZhYjktNDFkNS1iNzhhLTY3ZTkwMDYwM2Q5ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=02127c1a20931315&srepoch=1779212348&all_sr_blocks=1427731401_414634293_2_0_0&highlighted_blocks=1427731401_414634293_2_0_0&matching_block_id=1427731401_414634293_2_0_0&sr_pri_blocks=1427731401_414634293_2_0_0__15000&from=searchresults,,Max. people: 1,"EGP 7,198",
95,alexandria,علي البحر جمب فندق ورده العاصره,https://www.booking.com/hotel/eg/ly-lbhr-jmb-fndq-wrdh-l-srh-wl-lmntzh.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK0wLLQBsACAdICJDQ0NjNjZTc0LTZhYjktNDFkNS1iNzhhLTY3ZTkwMDYwM2Q5ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=02127c1a20931315&srepoch=1779212348&all_sr_blocks=1535292501_425028228_3_0_0&highlighted_blocks=1535292501_425028228_3_0_0&matching_block_id=1535292501_425028228_3_0_0&sr_pri_blocks=1535292501_425028228_3_0_0__17000&from=searchresults,Four-Bedroom Premier Apartment Bedroom 1: 2 queen beds Bedroom 2: 2 full beds Bedroom 3: 2 full beds Bedroom 4: 3 full beds Living room: 1 sofa bed Living room: 1 sofa bed Entire apartment Private kitchen Private bathroom Balcony Air conditioning Flat-screen TV Kitchen | Four-Bedroom Premier Apartment | Bedroom 1: 2 queen beds Bedroom 2: 2 full beds Bedroom 3: 2 full beds Bedroom 4: 3 full beds Living room: 1 sofa bed Living room: 1 sofa bed | Bedroom 1: 2 queen beds | Bedroom 1: | 2 queen beds | Bedroom 2: 2 full beds | Bedroom 2: | 2 full beds | Bedroom 3: 2 full beds | Bedroom 3: | Bedroom 4: 3 full beds | Bedroom 4: | 3 full beds | Living room: 1 sofa bed | Living room: | 1 sofa bed | Entire apartment Private kitchen Private bathroom Balcony Air conditioning Flat-screen TV Kitchen | Entire apartment Private kitchen Private bathroom Balcony Air conditioning Flat-screen TV | Entire apartment | Private kitchen | Private bathroom | Balcony | Air conditioning | Flat-screen TV | Kitchen,Max. people: 3,"EGP 9,064","Free cancellation before 6:00 PM on July 10, 2026 No prepayment needed – pay at the property No credit card needed | Free cancellation before 6:00 PM on July 10, 2026 | Free cancellation | No prepayment needed – pay at the property | No prepayment needed | No credit card needed"
96,alexandria,Hilton Alexandria Green Plaza,https://www.booking.com/hotel/eg/hilton-alexandria-green-plaza.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK0wLLQBsACAdICJDQ0NjNjZTc0LTZhYjktNDFkNS1iNzhhLTY3ZTkwMDYwM2Q5ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=02127c1a20931315&srepoch=1779212348&all_sr_blocks=4759404_344473198_2_34_0&highlighted_blocks=4759404_344473198_2_34_0&matching_block_id=4759404_344473198_2_34_0&sr_pri_blocks=4759404_344473198_2_34_0__39525&from_sustainable_property_sr=1&from=searchresults,"Queen Room 1 queen bed Experience a comfortable stay in this elegant room with queen-sized bed. Watch a movie on the 37-inch LCD TV and stay connected with WiFi (fees apply). Get to work at the desk with easy chair, or listen to your favorite tunes on the Hilton alarm clock radio. Additional features include tea and coffee making facilities and a daily newspaper. Sleeps 2 adults and 2 children (under 12 years). 1 room 38 m² City view Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi Free toiletries Bathrobe Safe Toilet Bathtub or shower Towels Linens Socket near the bed Video TV Internet facilities Slippers Refrigerator Telephone Ironing facilities Tea/Coffee maker Radio Hairdryer Kitchenware Electric kettle Wake-up service Alarm clock Toilet paper | Queen Room | 1 queen bed | Experience a comfortable stay in this elegant room with queen-sized bed. Watch a movie on the 37-inch LCD TV and stay connected with WiFi (fees apply). Get to work at the desk with easy chair, or listen to your favorite tunes on the Hilton alarm clock radio. Additional features include tea and coffee making facilities and a daily newspaper. Sleeps 2 adults and 2 children (under 12 years). | 1 room 38 m² City view Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi Free toiletries Bathrobe Safe Toilet Bathtub or shower Towels Linens Socket near the bed Video TV Internet facilities Slippers Refrigerator Telephone Ironing facilities Tea/Coffee maker Radio Hairdryer Kitchenware Electric kettle Wake-up service Alarm clock Toilet paper | 1 room 38 m² City view Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi | 1 room | 38 m² | City view | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | Free Wifi | Free toiletries Bathrobe Safe Toilet Bathtub or shower Towels Linens Socket near the bed Video TV Internet facilities Slippers Refrigerator Telephone Ironing facilities Tea/Coffee maker Radio Hairdryer Kitchenware Electric kettle Wake-up service Alarm clock Toilet paper | Free toiletries | Bathrobe | Safe | Toilet | Bathtub or shower | Towels | Linens | Socket near the bed | Video | TV | Internet facilities | Slippers | Refrigerator | Telephone | Ironing facilities | Tea/Coffee maker | Radio | Hairdryer | Kitchenware | Electric kettle | Wake-up service | Alarm clock | Toilet paper",,"EGP 21,075",
